ID,@dDevdCasZpravy,ID_iot_device,Created,Creator_DB,Changed,Changer_DB,actualStateSwitch1,actualStateSwitch2,@iDevdAverageCurrent,countSetSwitch1,countSetSwitch2,currentLimit,detectRain,disableCurrentLimit,disableTemperature,numberOfCycleDown,numberOfCycleUp,numberOfImpulseDown,numberOfImpulseUp,temperature,temperatureError,unitDataFrameError,unitVersionFrameError,unitVersionMajor,unitVersionMinor
1451,2022-06-29 10:50:40.000,5,2022-06-29 14:00:01.017,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1452,2022-06-30 16:41:14.000,3,29.06.2022 17:00,sigfox_datafetch,2022-06-30 17:00:07.077,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,16,19,139,155,33.900000,0,0,0,1,5
1453,2022-06-30 10:50:37.000,5,30.06.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1454,2022-07-01 16:40:55.000,3,2022-06-30 17:00:07.077,sigfox_datafetch,01.07.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,16,19,139,155,36.100000,0,0,0,1,5
1455,2022-07-01 10:50:39.000,5,01.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1456,2022-07-02 16:40:43.000,3,01.07.2022 17:00,sigfox_datafetch,02.07.2022 17:00,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,16,19,139,155,35.500000,0,0,0,1,5
1457,2022-07-02 10:50:35.000,5,02.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1458,2022-07-03 16:40:26.000,3,02.07.2022 17:00,sigfox_datafetch,03.07.2022 17:00,sigfox_datafetch,NULL,NULL,93,NULL,NULL,807,0,0,0,16,19,139,155,28.700000,0,0,0,1,5
1459,2022-07-03 10:50:33.000,5,03.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1460,2022-07-04 16:40:01.000,3,03.07.2022 17:00,sigfox_datafetch,04.07.2022 17:00,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,16,19,139,155,32.400000,0,0,0,1,5
1461,2022-07-04 10:50:33.000,5,04.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1462,2022-07-05 16:39:43.000,3,04.07.2022 17:00,sigfox_datafetch,05.07.2022 17:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,16,19,139,155,32.200000,0,0,0,1,5
1463,2022-07-05 10:50:31.000,5,05.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1464,2022-07-06 16:39:26.000,3,05.07.2022 17:00,sigfox_datafetch,06.07.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,16,19,139,155,25.300000,0,0,0,1,5
1465,2022-07-06 10:50:30.000,5,06.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1466,2022-07-07 16:39:10.000,3,06.07.2022 17:00,sigfox_datafetch,07.07.2022 17:00,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,16,19,139,155,28.600000,0,0,0,1,5
1467,2022-07-07 10:50:29.000,5,07.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1468,2022-07-08 16:38:50.000,3,07.07.2022 17:00,sigfox_datafetch,08.07.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,808,0,0,0,16,19,139,155,25.600000,0,0,0,1,5
1469,2022-07-08 10:50:29.000,5,08.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1470,2022-07-09 16:38:31.000,3,08.07.2022 17:00,sigfox_datafetch,09.07.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,16,19,139,155,24.900000,0,0,0,1,5
1471,2022-07-09 10:50:26.000,5,09.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1472,2022-07-10 16:38:13.000,3,09.07.2022 17:00,sigfox_datafetch,10.07.2022 17:00,sigfox_datafetch,NULL,NULL,92,NULL,NULL,807,0,0,0,16,19,139,155,28.800000,0,0,0,1,5
1473,2022-07-10 10:50:25.000,5,2022-07-10 11:00:01.067,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1474,2022-07-11 16:37:55.000,3,10.07.2022 17:00,sigfox_datafetch,11.07.2022 17:00,sigfox_datafetch,NULL,NULL,87,NULL,NULL,807,0,0,0,16,19,139,155,26.000000,0,0,0,1,5
1475,2022-07-11 10:50:24.000,5,11.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1476,2022-07-12 16:37:37.000,3,11.07.2022 17:00,sigfox_datafetch,12.07.2022 17:00,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,16,19,139,155,24.400000,0,0,0,1,5
1477,2022-07-12 10:50:22.000,5,12.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1478,2022-07-13 16:37:23.000,3,12.07.2022 17:00,sigfox_datafetch,13.07.2022 17:00,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,16,19,139,155,27.900000,0,0,0,1,5
1479,2022-07-13 10:50:21.000,5,13.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1480,2022-07-14 16:37:00.000,3,13.07.2022 17:00,sigfox_datafetch,14.07.2022 17:00,sigfox_datafetch,NULL,NULL,131,NULL,NULL,807,0,0,0,16,19,139,157,30.500000,0,0,0,1,5
1481,2022-07-14 10:50:19.000,5,14.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1482,2022-07-15 16:36:42.000,3,14.07.2022 17:00,sigfox_datafetch,15.07.2022 17:00,sigfox_datafetch,NULL,NULL,90,NULL,NULL,807,0,0,0,16,19,139,157,30.300000,0,0,0,1,5
1483,2022-07-15 10:50:19.000,5,15.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1484,2022-07-16 16:36:24.000,3,15.07.2022 17:00,sigfox_datafetch,16.07.2022 17:00,sigfox_datafetch,NULL,NULL,232,NULL,NULL,807,0,0,0,16,19,139,157,26.300000,0,0,0,1,5
1485,2022-07-16 10:50:17.000,5,16.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1486,2022-07-17 16:36:06.000,3,16.07.2022 17:00,sigfox_datafetch,17.07.2022 17:00,sigfox_datafetch,NULL,NULL,91,NULL,NULL,807,0,0,0,16,19,139,157,26.000000,0,0,0,1,5
1487,2022-07-17 10:50:18.000,5,17.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1488,2022-07-18 16:35:47.000,3,17.07.2022 17:00,sigfox_datafetch,18.07.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,16,19,139,157,28.800000,0,0,0,1,5
1489,2022-07-18 10:50:15.000,5,18.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1490,2022-07-19 16:35:30.000,3,18.07.2022 17:00,sigfox_datafetch,19.07.2022 17:00,sigfox_datafetch,NULL,NULL,221,NULL,NULL,807,0,0,0,16,19,139,157,29.000000,0,0,0,1,5
1491,2022-07-19 10:50:13.000,5,19.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1492,2022-07-19 16:35:42.000,3,19.07.2022 17:00,sigfox_datafetch,NULL,NULL,NULL,NULL,236,NULL,NULL,0,0,0,0,16,19,0,0,32.400000,0,0,0,1,5
1493,2022-07-20 10:50:12.000,5,20.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1494,2022-07-22 16:34:36.000,3,20.07.2022 17:00,sigfox_datafetch,22.07.2022 17:00,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,16,19,140,158,34.500000,0,0,0,1,5
1495,2022-07-21 10:50:11.000,5,21.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1496,2022-07-22 10:50:09.000,5,22.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1497,2022-07-23 16:34:17.000,3,22.07.2022 17:00,sigfox_datafetch,23.07.2022 17:00,sigfox_datafetch,NULL,NULL,83,NULL,NULL,808,0,0,0,16,20,140,158,33.500000,0,0,0,1,5
1498,2022-07-23 10:50:10.000,5,23.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1499,2022-07-23 16:34:26.000,3,23.07.2022 17:00,sigfox_datafetch,NULL,NULL,NULL,NULL,243,NULL,NULL,0,0,0,0,16,20,0,0,33.600000,0,0,0,1,5
1500,2022-07-24 10:50:07.000,5,24.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1501,2022-07-25 16:33:42.000,3,24.07.2022 17:00,sigfox_datafetch,25.07.2022 17:00,sigfox_datafetch,NULL,NULL,86,NULL,NULL,807,0,0,0,16,20,140,158,33.100000,0,0,0,1,5
1502,2022-07-25 10:50:06.000,5,25.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1503,2022-07-26 16:33:24.000,3,25.07.2022 17:00,sigfox_datafetch,26.07.2022 17:00,sigfox_datafetch,NULL,NULL,231,NULL,NULL,807,0,0,0,16,20,140,158,33.600000,0,0,0,1,5
1504,2022-07-26 10:50:09.000,5,26.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1505,2022-07-27 16:33:06.000,3,26.07.2022 17:00,sigfox_datafetch,27.07.2022 17:00,sigfox_datafetch,NULL,NULL,93,NULL,NULL,807,0,0,0,16,20,140,158,26.300000,0,0,0,1,5
1506,2022-07-27 10:50:03.000,5,27.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1507,2022-07-28 16:32:48.000,3,27.07.2022 17:00,sigfox_datafetch,28.07.2022 17:00,sigfox_datafetch,NULL,NULL,241,NULL,NULL,807,0,0,0,16,20,140,158,28.400000,0,0,0,1,5
1508,2022-07-28 10:50:02.000,5,28.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1509,2022-07-29 16:32:29.000,3,28.07.2022 17:00,sigfox_datafetch,29.07.2022 17:00,sigfox_datafetch,NULL,NULL,88,NULL,NULL,807,0,0,0,16,20,140,158,29.000000,0,0,0,1,5
1510,2022-07-29 10:50:01.000,5,29.07.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1511,2022-07-30 16:32:14.000,3,29.07.2022 17:00,sigfox_datafetch,2022-07-30 16:59:54.017,sigfox_datafetch,NULL,NULL,234,NULL,NULL,807,0,0,0,16,20,140,158,29.300000,0,0,0,1,5
1512,2022-07-30 10:50:00.000,5,30.07.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1513,2022-07-31 16:31:53.000,3,2022-07-30 16:59:54.017,sigfox_datafetch,31.07.2022 16:59,sigfox_datafetch,NULL,NULL,84,NULL,NULL,807,0,0,0,16,20,140,158,25.000000,0,0,0,1,5
1514,2022-07-31 10:49:58.000,5,31.07.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1515,2022-07-31 16:32:02.000,3,31.07.2022 16:59,sigfox_datafetch,NULL,NULL,NULL,NULL,237,NULL,NULL,0,0,0,0,16,20,0,0,25.600000,0,0,0,1,5
1516,2022-08-01 10:49:57.000,5,01.08.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1517,2022-08-01 16:31:44.000,3,2022-08-01 16:59:51.043,sigfox_datafetch,NULL,NULL,NULL,NULL,241,NULL,NULL,0,0,0,0,16,20,0,0,28.000000,0,0,0,1,5
1518,2022-08-02 10:49:56.000,5,02.08.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1519,2022-08-03 10:49:54.000,5,03.08.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1520,2022-08-03 16:31:10.000,3,03.08.2022 17:00,sigfox_datafetch,NULL,NULL,NULL,NULL,232,NULL,NULL,0,0,0,0,16,20,0,0,32.400000,0,0,0,1,5
1521,2022-08-04 10:49:53.000,5,04.08.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1522,2022-08-05 16:30:28.000,3,04.08.2022 17:00,sigfox_datafetch,2022-08-05 17:00:18.057,sigfox_datafetch,NULL,NULL,89,NULL,NULL,807,0,0,0,16,21,141,163,33.600000,0,0,0,1,5
1523,2022-08-05 10:49:52.000,5,05.08.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1524,2022-08-06 16:30:05.000,3,06.08.2022 16:59,sigfox_datafetch,NULL,NULL,NULL,NULL,228,NULL,NULL,807,0,0,0,0,0,141,163,0.000000,0,0,0,0,0
1525,2022-08-07 10:49:54.000,5,07.08.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1526,2022-08-07 16:29:47.000,3,2022-08-07 16:59:51.093,sigfox_datafetch,2022-08-07 16:59:51.093,sigfox_datafetch,NULL,NULL,92,NULL,NULL,807,0,0,0,16,21,141,163,29.300000,0,0,0,1,5
1527,2022-08-08 10:49:49.000,5,08.08.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1528,2022-08-08 16:29:29.000,3,08.08.2022 16:59,sigfox_datafetch,08.08.2022 16:59,sigfox_datafetch,NULL,NULL,238,NULL,NULL,807,0,0,0,16,21,141,163,26.300000,0,0,0,1,5
1529,2022-08-09 10:49:47.000,5,09.08.2022 10:59,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1530,2022-08-10 16:28:52.000,3,09.08.2022 16:59,sigfox_datafetch,10.08.2022 16:31,sigfox_datafetch,NULL,NULL,249,NULL,NULL,807,0,0,0,16,21,141,163,29.000000,0,0,0,1,5
1531,2022-08-10 10:49:46.000,5,10.08.2022 11:00,sigfox_datafetch,NULL,NULL,1,1,NULL,0,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1532,2022-08-11 10:49:45.000,5,11.08.2022 11:22,sigfox_datafetch,NULL,NULL,1,1,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
